"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-9753281","Paracetamol ADME",18,-0.681289434034022,-2.43608333715485,3.69931986492889e-05,0.000362645447364999,0.000246916325912718,1627,"tags=61%, list=10%, signal=55%","9/6817/9429/7366/6822/2687/6783/2944/124975/1571/10"
"R-HSA-380108","Chemokine receptors bind chemokines",28,-0.585887682700511,-2.40015119713609,4.24843548027221e-05,0.000413344023418965,0.000281435733833624,2176,"tags=68%, list=13%, signal=59%","51554/1233/1524/6348/6360/10563/10803/2829/1230/6351/6347/2920/6366/3579/3577/6363/5473/6372/6387"
"R-HSA-983231","Factors involved in megakaryocyte development and platelet production",97,0.406020801523025,1.9631852108195,4.72088633949491e-05,0.000455882606216897,0.000310399203940082,2610,"tags=32%, list=16%, signal=27%","146909/10112/24137/11004/3833/81930/1062/56992/29127/8358/3832/90990/1795/8353/8357/7278/4097/3798/23046/11311/64837/3835/8355/64780/9585/1020/57572/10382/10376/8352/81928"
"R-HSA-6794362","Protein-protein interactions at synapses",44,-0.505954435401844,-2.30393861510022,4.89182611022443e-05,0.000468890591602253,0.000319256019825174,1299,"tags=34%, list=8%, signal=31%","347730/9066/84631/2892/4916/80059/3556/5789/5802/9378/26280/341359/84189/22865/143425"
"R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex",14,0.721863426999501,2.13051792525687,4.95986510228716e-05,0.000471916576644087,0.000321316338282845,2148,"tags=64%, list=13%, signal=56%","7153/1869/990/993/55957/286826/5933/5111/1875"
"R-HSA-168255","Influenza Infection",126,0.376059589023249,1.89651095753467,4.99992426430039e-05,0.000472255620292315,0.00032154718472681,8300,"tags=79%, list=51%, signal=39%","402569/3838/6204/6173/8106/200916/140801/6139/6156/6218/5440/10898/6132/79023/23225/116832/9631/3921/6147/9688/6227/142/57122/6169/3303/6193/5436/7175/6223/23165/55746/348995/6176/3304/6158/23636/8480/6232/79902/6222/11097/5901/6129/7514/6181/6201/6224/6155/6217/6228/6175/6167/5437/6170/55706/8086/6165/811/9349/6142/3320/6188/23511/9045/6187/6233/6128/5441/25873/6143/4736/6234/51121/6189/5439/6134/23521/6209/6141/6202/6205/6168/6208/6130/6210/7311/6161/6206/6157/6125/6229/2962/6133/11224/5435/6124/6160/6194/2963"
"R-HSA-211979","Eicosanoids",10,-0.799172808926427,-2.3303271915446,5.47574372416117e-05,0.000513450172395982,0.000349595537537979,1681,"tags=80%, list=10%, signal=72%","6916/4051/66002/8529/5740/284541/1579/1582"
"R-HSA-5578749","Transcriptional regulation by small RNAs",83,0.429280737783611,2.02327272180912,5.55519042283172e-05,0.00051715225950678,0.000352116197191227,4739,"tags=52%, list=29%, signal=37%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/27161/128312/8340/5440/8352/3012/79023/8338/8294/8356/23225/8360/9631/9688/85236/57122/5436/121504/7175/23165/55746/348995/23636/8480/79902/11097/5901"
"R-HSA-388844","Receptor-type tyrosine-protein phosphatases",14,-0.722918161188249,-2.37958205047142,6.06164390460278e-05,0.000560269086611143,0.00038147337956034,1030,"tags=57%, list=6%, signal=54%","84631/4916/3556/5789/5802/26280/84189/22865"
"R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine",43,0.52546147911356,2.16248149448618,6.35490182088361e-05,0.000575051954980657,0.000391538669420654,2828,"tags=44%, list=17%, signal=37%","55247/8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/3012/8338/8294/8360"
"R-HSA-110329","Cleavage of the damaged pyrimidine",43,0.52546147911356,2.16248149448618,6.35490182088361e-05,0.000575051954980657,0.000391538669420654,2828,"tags=44%, list=17%, signal=37%","55247/8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/3012/8338/8294/8360"
"R-HSA-73928","Depyrimidination",43,0.52546147911356,2.16248149448618,6.35490182088361e-05,0.000575051954980657,0.000391538669420654,2828,"tags=44%, list=17%, signal=37%","55247/8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/3012/8338/8294/8360"
"R-HSA-5250924","B-WICH complex positively regulates rRNA expression",73,0.437304879917264,2.00443897965785,6.65833184189583e-05,0.00059832509745925,0.000407384777168627,2828,"tags=38%, list=17%, signal=32%","8367/8365/8358/8339/8370/2648/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/5440/25885/9015/8352/3012/8338/8294/8356/8360"
"R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1",12,0.759467350356169,2.15733914973585,6.96799266473868e-05,0.000621833276425645,0.000423390915454539,2148,"tags=67%, list=13%, signal=58%","4605/1869/983/890/55957/286826/5933/1875"
"R-HSA-72312","rRNA processing",171,0.337725791902665,1.78407152342611,7.56296647839828e-05,0.000670306755003245,0.00045639530947508,8286,"tags=74%, list=51%, signal=37%","79897/79159/23246/6204/6173/200916/25879/140801/6139/6156/6218/10528/55651/6132/54555/9136/116832/55127/3921/1454/6147/54512/9277/2091/6227/10813/6169/6193/57647/55131/51001/56915/4839/8568/6223/117246/10799/705/81875/88745/1736/6176/6158/5393/6232/10969/6222/6129/6181/22984/6201/6224/6155/81887/83732/6217/6228/6175/55813/51602/51504/6167/6170/51096/51013/55226/6165/23481/9349/6142/26168/114049/6188/27341/9045/6187/10556/27340/6233/11340/6128/27042/10200/84128/25926/25873/84135/6143/27043/4736/6234/115939/51121/6189/4809/26354/6134/55759/10557/23521/6209/6141/6202/6205/56902/23404/6168/79050/6208/6130/6210/7311/6161/6206/6157/51010/6125/10607/6229/285367/6133/11224/10436/6124/6160/23016/6194"
"R-HSA-9816359","Maternal to zygotic transition (MZT)",69,0.443623141854209,2.03004138382939,7.69670653502007e-05,0.000673448994331645,0.000458534782604398,2868,"tags=41%, list=18%, signal=34%","29128/8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8106/8343/8355/27161/128312/8340/8352/3012/8338/8294/8356/8360/26986"
"R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol",155,0.352686850516235,1.84158491898136,7.70250781770351e-05,0.000673448994331645,0.000458534782604398,8286,"tags=77%, list=51%, signal=38%","79897/79159/23246/6204/6173/200916/25879/140801/6139/6156/6218/10528/6132/54555/9136/116832/55127/3921/1454/6147/54512/9277/2091/6227/10813/6169/6193/57647/55131/56915/8568/6223/117246/10799/705/81875/88745/6176/6158/5393/6232/10969/6222/6129/6181/22984/6201/6224/6155/81887/83732/6217/6228/6175/55813/51602/6167/6170/51096/51013/6165/23481/9349/6142/26168/114049/6188/27341/9045/6187/10556/27340/6233/11340/6128/27042/10200/84128/25926/25873/84135/6143/27043/4736/6234/51121/6189/4809/26354/6134/55759/10557/23521/6209/6141/6202/6205/56902/23404/6168/79050/6208/6130/6210/7311/6161/6206/6157/51010/6125/10607/6229/6133/11224/10436/6124/6160/23016/6194"
"R-HSA-68949","Orc1 removal from chromatin",46,0.503141848040181,2.09322610812393,8.19491312729879e-05,0.000711692455484875,0.000484573810494461,1062,"tags=24%, list=6%, signal=22%","81620/890/990/4998/23594/4171/4175/4173/4172/4174/84515"
"R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest",12,0.753625349085008,2.14074439019922,8.37033902772869e-05,0.000722081246792061,0.000491647281839222,1778,"tags=58%, list=11%, signal=52%","995/2810/983/891/6790/5933/5111"
"R-HSA-3700989","Transcriptional Regulation by TP53",226,0.312550413408198,1.72112727603464,8.5047202683747e-05,0.000728815101144163,0.00049623219690691,4793,"tags=38%, list=29%, signal=27%","995/1029/1869/2810/79733/983/890/9212/891/144455/84701/898/6790/641/2177/55215/1111/2539/22974/9540/5984/9134/1820/26013/1763/4436/7936/83990/5933/55835/5600/83695/8851/57060/5111/27161/5563/5883/11200/5983/7248/1020/5440/84883/9891/56950/2744/6878/58528/55367/4194/11073/6881/84126/2968/10848/1107/57521/1345/1460/5436/9656/5565/7295/5810/6882/5892/7534/8445/4849/389541/1874/6880/57472/5931/125965/57459/90809/55571/2068/5985/10650/1022/7469/80010"
"R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",60,0.464146224747405,2.06550319226677,8.60859995148204e-05,0.000732863706395905,0.000498988792201556,2828,"tags=42%, list=17%, signal=35%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/8352/3012/8338/8294/8356/57504/8360"
"R-HSA-9031628","NGF-stimulated transcription",26,-0.591595556195096,-2.36607089216108,9.30579120732957e-05,0.000787038811914017,0.000535875283146533,2079,"tags=54%, list=13%, signal=47%","3400/8061/6446/3398/2152/3726/429/10221/3397/1960/1959/1958/2353/2354"
"R-HSA-6783310","Fanconi Anemia Pathway",29,0.559127334521759,2.08965039446707,0.000102125932553137,0.000858123095608823,0.000584274815768799,4168,"tags=59%, list=25%, signal=44%","29089/146956/2177/55215/2187/2189/2178/91442/197342/353497/201254/84464/64858/84126/80198/2188/378708"
"R-HSA-9821993","Replacement of protamines by nucleosomes in the male pronucleus",34,0.539692515383706,2.09552242836509,0.000113255089636132,0.00094549732896229,0.000643765772668541,2828,"tags=47%, list=17%, signal=39%","8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/8294/8360"
"R-HSA-6783783","Interleukin-10 signaling",22,-0.633266637861705,-2.40555512553634,0.000125478975186384,0.00104083201212295,0.000708676803178159,1656,"tags=59%, list=10%, signal=53%","6348/1230/1440/6351/6347/3569/3586/3553/3557/2920/2357/6363/5743"
"R-HSA-162658","Golgi Cisternae Pericentriolar Stack Reorganization",12,0.741034100888741,2.10497775366757,0.000129478514218881,0.00105208142175654,0.000716336248279691,113,"tags=33%, list=1%, signal=33%","9133/983/5347/891"
"R-HSA-2514853","Condensation of Prometaphase Chromosomes",11,0.759746659510066,2.09117708977749,0.000130087347357841,0.00105208142175654,0.000716336248279691,2454,"tags=73%, list=15%, signal=62%","64151/9133/983/891/23397/9918/10051/10592"
"R-HSA-69231","Cyclin D associated events in G1",29,0.554778997354463,2.07339916882329,0.000128694755932661,0.00105208142175654,0.000716336248279691,2148,"tags=38%, list=13%, signal=33%","1029/1869/1870/898/1031/9134/1030/5933/1163/28227/1875"
"R-HSA-69236","G1 Phase",29,0.554778997354463,2.07339916882329,0.000128694755932661,0.00105208142175654,0.000716336248279691,2148,"tags=38%, list=13%, signal=33%","1029/1869/1870/898/1031/9134/1030/5933/1163/28227/1875"
"R-HSA-171306","Packaging Of Telomere Ends",40,0.51481752264067,2.09174980792765,0.000134816673753542,0.00107686898664866,0.000733213488835054,2828,"tags=45%, list=17%, signal=37%","8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/3012/8338/8294/8360"
"R-HSA-5685942","HDR through Homologous Recombination (HRR)",54,0.467705203760501,2.022306425285,0.000134696427997552,0.00107686898664866,0.000733213488835054,5327,"tags=59%, list=33%, signal=40%","146956/7516/641/1111/5984/7517/5427/1763/675/83990/197342/5424/83695/5111/63979/5883/5983/84464/55732/51750/11073/84126/5889/80198/5810/5892/5985/10714/80010/5981/7979/4361"
"R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",66,-0.418308378747031,-2.0519785014333,0.000151711513552875,0.0012043846536038,0.000820035756175372,2537,"tags=53%, list=15%, signal=45%","3821/3804/114836/79168/10288/10871/3802/3811/23547/3820/911/975/27181/10859/11314/146894/54210/2214/8519/6614/27180/9437/11126/3824/342510/10666/11024/51348/11027/10990/27036/912/353514/114132/2213"
"R-HSA-168273","Influenza Viral RNA Transcription and Replication",115,0.369889696243415,1.84022451476939,0.000159240071873062,0.00125644300612038,0.000855481002296234,8300,"tags=78%, list=51%, signal=39%","6204/6173/200916/140801/6139/6156/6218/5440/6132/79023/23225/116832/9631/3921/6147/9688/6227/142/57122/6169/6193/5436/7175/6223/23165/55746/348995/6176/6158/23636/8480/6232/79902/6222/11097/6129/6181/6201/6224/6155/6217/6228/6175/6167/5437/6170/55706/8086/6165/9349/6142/3320/6188/23511/9045/6187/6233/6128/5441/25873/6143/4736/6234/51121/6189/5439/6134/23521/6209/6141/6202/6205/6168/6208/6130/6210/7311/6161/6206/6157/6125/6229/2962/6133/11224/5435/6124/6160/6194/2963"
"R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis",87,0.406029388378486,1.94080084393321,0.000164801797597729,0.00128465979573169,0.000874693117243494,2828,"tags=37%, list=17%, signal=31%","8367/3232/3233/8365/8358/8339/8370/3200/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/5080/128312/8340/5440/7703/8352/63925/3012/3231/8338/8294/8356/8360"
"R-HSA-5619507","Activation of HOX genes during differentiation",87,0.406029388378486,1.94080084393321,0.000164801797597729,0.00128465979573169,0.000874693117243494,2828,"tags=37%, list=17%, signal=31%","8367/3232/3233/8365/8358/8339/8370/3200/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/5080/128312/8340/5440/7703/8352/63925/3012/3231/8338/8294/8356/8360"
"R-HSA-9764725","Negative Regulation of CDH1 Gene Transcription",66,0.433098239418698,1.9595590903362,0.000176168067059876,0.00136503879506276,0.000929421192115453,2828,"tags=38%, list=17%, signal=31%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/6597/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-8856688","Golgi-to-ER retrograde transport",96,0.393351219744224,1.90091443544405,0.00018200718611818,0.00140188868355313,0.000954511370807749,1585,"tags=21%, list=10%, signal=19%","146909/10112/24137/11004/3833/81930/1062/56992/29127/3832/90990/5050/7278/51560/3798/8398/23046/64837/3835/636"
"R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic",74,0.425349897268131,1.96300670442103,0.000184400897521335,0.00141192166504501,0.000961342580039596,1487,"tags=22%, list=9%, signal=20%","146909/10112/24137/11004/3833/81930/1062/56992/29127/3832/90990/7278/3798/23046/64837/3835"
"R-HSA-4615885","SUMOylation of DNA replication proteins",33,0.525500311053045,2.0334419875218,0.000207986261412766,0.00158314248393011,0.00107792260558814,6536,"tags=79%, list=40%, signal=47%","7153/9212/55143/6790/5111/10401/79023/23225/9631/9688/57122/7175/23165/55746/348995/23636/8480/79902/11097/55706/8086/7329/6613/5905/23511/51588"
"R-HSA-140875","Common Pathway of Fibrin Clot Formation",13,-0.715156820961677,-2.29939995832214,0.000211137604778717,0.00159679307863378,0.00108721695828234,2286,"tags=85%, list=14%, signal=73%","3053/2165/5624/5104/5627/2147/7056/5197/462/2266/2244"
"R-HSA-174417","Telomere C-strand (Lagging Strand) Synthesis",26,0.587013657269279,2.12377609360465,0.000212247611688571,0.00159679307863378,0.00108721695828234,2114,"tags=50%, list=13%, signal=44%","641/79075/5984/63922/2237/23649/1763/5424/5558/3978/5111/5983/5557"
"R-HSA-418594","G alpha (i) signalling events",160,-0.308406330242083,-1.80182572920014,0.00022307587254922,0.00166855594843174,0.00113607852341769,2168,"tags=31%, list=13%, signal=27%","9560/728/1233/5368/8786/1524/5142/727/111/1880/6752/5321/5999/64407/338442/10316/6360/10563/10803/6751/1230/56670/6351/283869/1902/814/53829/9630/2920/151/2357/6366/3579/3577/4889/107/6363/64805/5577/846/5473/2358/6368/6372/6288/2918/2831/4886/6387/1129"
"R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",61,0.445487558086176,1.98218254146101,0.000250958359604522,0.00186632251338076,0.0012707328916454,2828,"tags=39%, list=17%, signal=33%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-176412","Phosphorylation of the APC/C",15,0.666930083699084,2.02341630655922,0.000260524883094002,0.00192639542127794,0.00131163505052439,544,"tags=33%, list=3%, signal=32%","11065/983/5347/891/27338"
"R-HSA-449147","Signaling by Interleukins",232,-0.267338603913016,-1.65096656248543,0.000269947902374606,0.0019847306004133,0.00135135403282025,2868,"tags=32%, list=18%, signal=27%","7133/6647/3566/6416/5516/23118/4128/28512/11274/7006/3587/595/3554/10148/3572/5008/5602/1052/4170/11213/5604/29760/59307/8807/1154/1436/3929/8808/3575/1441/6348/4609/246778/5896/3560/1511/3725/2625/1230/1440/3162/3726/6351/1489/6347/3569/2308/1848/3586/8809/3553/57161/3557/920/3662/3556/9021/90865/5783/2920/2357/8835/6363/53832/2939/6283/5743/1271/6288/9173/3977/85480/2353/3598"
"R-HSA-73772","RNA Polymerase I Promoter Escape",77,0.398998879687075,1.86147257732705,0.000320798719521152,0.00234527425457836,0.00159683929966818,4240,"tags=44%, list=26%, signal=33%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/5440/25885/9015/8352/3012/8338/8294/8356/8360/10849/2968/85236/121504/79101/11335/30834"
"R-HSA-157118","Signaling by NOTCH",152,0.328337830763371,1.7107548658016,0.000333549873722846,0.00242479514942339,0.00165098311239516,3149,"tags=30%, list=19%, signal=24%","1869/9787/4192/8367/8365/8358/4854/10460/79885/8339/1950/8370/3714/2648/8353/8970/8357/3014/8341/23462/487/8362/8348/8344/8345/8343/92737/54567/388585/8355/27161/83933/128312/8340/6487/8352/3012/8338/8294/8356/8360/5664/23129/5692/1871"
"R-HSA-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",13,-0.703039855451046,-2.26044102068289,0.000336346780826932,0.00243146778988854,0.00165552634843953,2249,"tags=77%, list=14%, signal=66%","570/1593/9420/1109/8309/11001/8647/10998/6718/1582"
"R-HSA-3214847","HATs acetylate histones",102,0.375261895985792,1.82753101372204,0.000365302439343645,0.00262611864728154,0.00178805930836626,5125,"tags=47%, list=31%, signal=33%","8367/8365/8358/8339/8329/8370/2648/440689/8353/8970/8357/8341/8969/8362/8348/8344/8345/8343/55689/6944/8355/8332/55257/128312/8340/8352/10445/3012/8338/8294/8356/8360/6881/56970/92815/85236/79595/8464/121504/8607/11091/6880/86/5931/10856/85235/653604/57634"
"R-HSA-9671793","Diseases of hemostasis",12,-0.709169436064667,-2.19160352313917,0.000367780183422052,0.00262932352126042,0.0017902414278817,1587,"tags=83%, list=10%, signal=75%","2815/8460/2147/710/2161/2814/2160/3818/11093/2158"
"R-HSA-176408","Regulation of APC/C activators between G1/S and early anaphase",51,0.470682122838117,2.01996924446747,0.000370828419781857,0.00263654931427321,0.00179516129183004,544,"tags=16%, list=3%, signal=15%","991/11065/983/701/5347/890/891/27338"
"R-HSA-9865118","Diseases of branched-chain amino acid catabolism",10,-0.750020336466604,-2.1870023163419,0.00037618530558872,0.00266002068541969,0.00181114236858072,2965,"tags=90%, list=18%, signal=74%","64087/56922/26275/1629/1892/3712/38/152926/594"
"R-HSA-4839726","Chromatin organization",186,0.317693876715011,1.70302186720373,0.000381110103796459,0.00268019822995988,0.00182488076016955,5144,"tags=44%, list=31%, signal=30%","8367/8365/8358/8339/8329/8370/2648/84787/440689/8353/8970/8357/3014/8341/64754/8969/1788/8362/8348/8344/8345/8343/55689/6944/56979/51702/8355/6597/83933/8332/55257/128312/8340/6839/8352/10445/56950/3012/8338/8294/8356/57504/8360/10196/6881/79723/56970/4791/65980/25855/6602/92815/1107/85236/2874/64324/5977/79595/8464/121504/10765/8607/9757/29998/1019/84444/11091/6880/9612/86/51412/5931/57459/9274/8819/10856/85235/653604/57634/23210/6599"
"R-HSA-9033241","Peroxisomal protein import",39,-0.49336736081709,-2.20755150040664,0.000405016617195536,0.0028042957393773,0.00190937568848841,3043,"tags=59%, list=19%, signal=48%","10901/1384/1891/5194/55825/283927/83752/570/10965/5264/23417/51268/3155/8309/847/30/1962/1610/2053/11001/189/54363/51179"
"R-HSA-2565942","Regulation of PLK1 Activity at G2/M Transition",63,0.435387988364194,1.9518822919018,0.000405257575937833,0.0028042957393773,0.00190937568848841,4679,"tags=51%, list=29%, signal=36%","4751/9133/983/5347/891/6790/10733/22994/22995/55722/55835/11190/7283/23354/55559/10382/79866/95681/80184/1454/10540/115106/8655/8481/55755/54820/1069/1778/7840/22897/79441/203068"
"R-HSA-2990846","SUMOylation",114,0.353519370620196,1.7518497563477,0.000403036986480639,0.0028042957393773,0.00190937568848841,4735,"tags=45%, list=29%, signal=32%","7153/1029/9212/55143/6790/8367/641/8365/8370/1789/286053/1788/57332/8362/1786/5111/9641/7020/10401/7703/10055/79023/8294/23225/8360/9631/4791/9688/142/10155/1107/57122/9656/121504/7175/5885/23165/55746/1069/348995/7067/8517/2516/9612/57591/5987/23314/23636/8480/79902/11097"
"R-HSA-156590","Glutathione conjugation",17,-0.620029280309532,-2.14523029652366,0.000423870965695704,0.00291749483835235,0.00198645015838356,1981,"tags=53%, list=12%, signal=47%","4257/653689/2938/2687/2954/2944/2949/2939/124975"
"R-HSA-174048","APC/C:Cdc20 mediated degradation of Cyclin B",18,0.630594411876471,2.05091285436401,0.000433273826784573,0.00296643561830284,0.00201977272636417,544,"tags=28%, list=3%, signal=27%","991/11065/983/891/27338"
"R-HSA-9711097","Cellular response to starvation",128,0.353780372483428,1.78443003674606,0.000442533133021945,0.00301388354805472,0.00205207884952558,8286,"tags=77%, list=51%, signal=38%","729438/245972/6204/6173/200916/528/140801/6139/6156/6218/6132/58528/116832/1649/3921/6147/6227/9296/57521/6169/527/6193/11133/440/6223/10312/10985/389541/6176/6158/90423/6232/6222/6129/51606/6181/6201/652968/28956/6224/6155/55004/55846/6217/6228/6175/529/6167/6170/6165/154743/9349/6142/64223/6188/9045/6187/533/6233/6128/25873/8894/6143/4736/6234/51121/6189/6134/23521/6209/6141/6202/6205/64121/6168/8131/6208/6130/10542/10641/1968/6210/7311/201163/84219/6161/153129/6206/6157/6125/6229/8992/6133/1054/11224/6124/6160/6194"
"R-HSA-8854518","AURKA Activation by TPX2",54,0.44606659991272,1.92874345603915,0.000459407855062597,0.00311242808613089,0.00211917539094733,5297,"tags=61%, list=32%, signal=41%","4751/983/5347/6790/10733/22974/22994/22995/55722/55835/11190/7283/23354/55559/10382/95681/80184/1454/10540/115106/8655/8481/55755/54820/1069/1778/7840/22897/79441/203068/8636/5518/54930"
"R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins",108,0.36722077430623,1.80132997673921,0.000472644209442875,0.00318542503655771,0.00216887721109477,4735,"tags=46%, list=29%, signal=33%","7153/1029/9212/55143/6790/8367/641/8365/8370/1789/286053/1788/57332/8362/1786/5111/9641/7020/10401/7703/79023/8294/23225/8360/9631/4791/9688/142/10155/1107/57122/9656/121504/7175/5885/23165/55746/1069/348995/7067/8517/2516/9612/57591/5987/23314/23636/8480/79902/11097"
"R-HSA-192105","Synthesis of bile acids and bile salts",19,-0.611927310407966,-2.20929529166273,0.000481115907561032,0.00322572012634184,0.00219631314223389,2463,"tags=68%, list=15%, signal=58%","114880/570/1593/9420/1109/9023/8309/11001/8647/10998/6718/1582/51302"
"R-HSA-179409","APC-Cdc20 mediated degradation of Nek2A",19,0.618748421746532,2.04761383630605,0.000528718236799373,0.00352020528385509,0.00239682081069447,544,"tags=26%, list=3%, signal=25%","991/4751/11065/701/27338"
"R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane",102,0.370908516984726,1.80632999325063,0.000530479157922521,0.00352020528385509,0.00239682081069447,8286,"tags=79%, list=51%, signal=40%","6204/6173/6746/200916/140801/6139/6156/6218/6132/116832/3921/6147/6227/6169/6193/6223/6176/6158/6232/23480/6222/6129/6181/6185/1650/6201/6224/6155/6217/6228/6175/6745/6167/29927/6170/6747/6165/90701/9349/6142/6188/9045/6187/6233/6128/25873/58477/6143/6727/4736/6234/51121/6726/6189/6134/23521/6209/6141/6202/6205/6728/6168/6208/6130/6210/7311/6161/6206/6157/6125/6229/6730/28972/6748/6133/11224/9789/23471/6124/6160/6194"
"R-HSA-9013106","RHOC GTPase cycle",40,0.4864208830285,1.97637171211251,0.000584213021378639,0.00381803863466646,0.00259960818125423,1012,"tags=22%, list=6%, signal=21%","128239/54443/81624/55789/399693/29127/29941/4162/80728"
"R-HSA-5619102","SLC transporter disorders",58,-0.406093754208064,-1.95528063564418,0.000579371973189694,0.00381803863466646,0.00259960818125423,1307,"tags=28%, list=8%, signal=25%","2646/54716/56606/6521/6569/6514/10599/2645/1356/8671/6505/246213/552/340024/28234/6523"
"R-HSA-211000","Gene Silencing by RNA",101,0.375936723136126,1.83048449254718,0.000582926678699011,0.00381803863466646,0.00259960818125423,5668,"tags=54%, list=35%, signal=36%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/11022/8362/8348/8344/8345/4603/8343/84944/8355/27161/57510/128312/8340/5440/8352/3012/79023/8338/8294/8356/23225/8360/9631/9688/85236/57122/5436/121504/29102/7175/23165/55746/348995/23636/8480/79902/11097/5901/7257/653604/201164/5437/91646/55706/8086"
"R-HSA-427413","NoRC negatively regulates rRNA expression",89,0.374731439797583,1.78337572846354,0.000597336658135893,0.00388418912375801,0.00264464841502112,6846,"tags=61%, list=42%, signal=36%","8367/8365/8358/8339/8370/1789/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/1786/8355/128312/8340/5440/25885/9015/8352/3012/8338/8294/8356/8360/10849/2968/85236/79595/121504/79101/30834/2068/1022/8819/653604/5437/9533/11176/79685/29115/55766/5441/9014/3065/8331/8335/2071/3020/8366"
"R-HSA-5250941","Negative epigenetic regulation of rRNA expression",92,0.374450833548562,1.79512422096323,0.000602880853978293,0.00390063912523956,0.00265584881463069,3874,"tags=39%, list=24%, signal=30%","8367/8365/8358/8339/8370/1789/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/1786/8355/128312/8340/5440/25885/6839/9015/8352/3012/8338/8294/8356/8360/10849/2968/85236/79595/121504/79101"
"R-HSA-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",46,0.465123852047428,1.93505945571654,0.000619010702335308,0.00398507387473577,0.00271333834959232,544,"tags=15%, list=3%, signal=15%","991/4751/11065/983/701/890/27338"
"R-HSA-3214841","PKMTs methylate histone lysines",45,0.470663503727995,1.95843717953246,0.000650225125475319,0.00416530352655972,0.00283605226692466,4558,"tags=56%, list=28%, signal=40%","8367/8365/8358/8370/84787/8353/8357/64754/8362/56979/8355/6839/8352/56950/8294/8356/8360/79723/4791/64324/121504/9757/84444/11091/5931"
"R-HSA-73854","RNA Polymerase I Promoter Clearance",90,0.378748607441581,1.80259759040189,0.000653940507428371,0.00416846806212961,0.00283820692101398,4760,"tags=46%, list=29%, signal=33%","8367/8365/8358/8339/8370/2648/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/5440/25885/9015/8352/3012/8338/8294/8356/57504/8360/10849/2968/1107/85236/121504/79101/11335/30834/5931/57459/2068/1022"
"R-HSA-5250913","Positive epigenetic regulation of rRNA expression",84,0.389263021002232,1.84456063055265,0.000668507672815733,0.00424043592462529,0.00288720806061284,4240,"tags=43%, list=26%, signal=32%","8367/8365/8358/8339/8370/2648/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/5440/25885/9015/8352/3012/8338/8294/8356/57504/8360/10849/1107/85236/121504/79101/11335/30834"
"R-HSA-5693537","Resolution of D-Loop Structures",25,0.555993632667672,1.98564118299327,0.00073317392389834,0.00460933474712005,0.00313838215516105,5327,"tags=72%, list=33%, signal=49%","146956/7516/641/7517/1763/675/83990/197342/63979/84464/55732/51750/5889/80198/5892/80010/7979/4361"
